PID,SID
120,2998
142,2999
1,2999
72,3000
28,3000
90,3001
56,3001
89,3002
48,3002
144,3003
111,3003
28,3004
115,3004
134,3005
108,3005
27,3006
99,3006
14,3007
35,3007
71,3008
91,3008
108,3009
10,3009
137,3010
134,3010
7,3011
93,3011
129,3012
23,3012
2,3013
123,3013
69,3014
34,3014
1,3015
8,3015
44,3016
81,3016
38,3017
18,3017
68,3018
144,3018
62,3019
34,3019
66,3020
70,3020
115,3021
133,3021
65,3022
58,3022
39,3023
49,3023
15,3024
108,3024
59,3025
50,3025
5,3026
60,3026
142,3027
14,3027
89,3028
84,3028
51,3029
137,3029
126,3030
138,3030
29,3031
107,3031
11,3032
88,3032
75,3033
42,3033
118,3034
6,3034
81,3035
40,3035
15,3036
108,3036
133,3037
51,3037
94,3038
138,3038
39,3039
105,3039
73,3040
68,3040
3,3041
80,3041
134,3042
16,3042
106,3043
117,3043
42,3044
131,3044
76,3045
143,3045
89,3046
41,3046
63,3047
147,3047
30,3048
57,3048
93,3049
62,3049
94,3050
146,3050
83,3051
40,3051
121,3052
74,3052
27,3053
102,3053
26,3054
27,3054
86,3055
23,3055
90,3056
19,3056
146,3057
90,3057
50,3058
49,3058
63,3059
107,3059
22,3060
65,3060
21,3061
40,3061
66,3062
128,3062
99,3063
141,3063
18,3064
64,3064
99,3065
49,3065
23,3066
32,3066
94,3067
90,3067
31,3068
42,3068
17,3069
12,3069
33,3070
23,3070
73,3071
143,3071
94,3072
51,3072
6,3073
41,3073
21,3074
37,3074
147,3075
119,3075
148,3076
29,3076
12,3077
148,3077
62,3078
127,3078
85,3079
66,3079
131,3080
91,3080
148,3081
6,3081
130,3082
65,3082
34,3083
26,3083
146,3084
4,3084
112,3085
26,3085
64,3086
22,3086
67,3087
103,3087
82,3088
34,3088
53,3089
114,3089
41,3090
140,3090
121,3091
145,3091
47,3092
71,3092
82,3093
27,3093
72,3094
79,3094
12,3095
96,3095
4,3096
36,3096
111,3097
8,3097
51,3098
64,3098
112,3099
139,3099
101,3100
61,3100
140,3101
144,3101
109,3102
34,3102
45,3103
80,3103
55,3104
38,3104
56,3105
67,3105
41,3106
134,3106
141,3107
28,3107
102,3108
4,3108
134,3109
62,3109
35,3110
97,3110
87,3111
116,3111
52,3112
116,3112
127,3113
76,3113
83,3114
119,3114
44,3115
111,3115
116,3116
89,3116
20,3117
51,3117
62,3118
64,3118
122,3119
91,3119
147,3120
118,3120
136,3121
103,3121
2,3122
136,3122
135,3123
38,3123
19,3124
76,3124
30,3125
34,3125
39,3126
30,3126
98,3127
79,3127
31,3128
110,3128
111,3129
33,3129
110,3130
32,3130
146,3131
29,3131
49,3132
35,3132
54,3133
72,3133
131,3134
99,3134
56,3135
29,3135
145,3136
23,3136
118,3137
143,3137
49,3138
97,3138
31,3139
102,3139
78,3140
51,3140
116,3141
24,3141
69,3142
132,3142
46,3143
7,3143
99,3144
98,3144
34,3145
61,3145
87,3146
5,3146
87,3147
26,3147
121,3148
95,3148
119,3149
89,3149
74,3150
113,3150
114,3151
123,3151
14,3152
107,3152
112,3153
113,3153
80,3154
27,3154
143,3155
101,3155
84,3156
52,3156
58,3157
36,3157
100,3158
100,3158
91,3159
39,3159
101,3160
3,3160
14,3161
45,3161
120,3162
40,3162
3,3163
89,3163
139,3164
78,3164
10,3165
41,3165
123,3166
115,3166
26,3167
8,3167
77,3168
112,3168
125,3169
110,3169
117,3170
104,3170
35,3171
96,3171
115,3172
104,3172
35,3173
119,3173
132,3174
102,3174
53,3175
138,3175
44,3176
50,3176
94,3177
143,3177
65,3178
83,3178
10,3179
119,3179
54,3180
103,3180
12,3181
36,3181
109,3182
56,3182
120,3183
14,3183
14,3184
114,3184
73,3185
127,3185
2,3186
17,3186
35,3187
147,3187
70,3188
140,3188
125,3189
142,3189
31,3190
1,3190
92,3191
17,3191
65,3192
145,3192
7,3193
60,3193
51,3194
81,3194
42,3195
92,3195
134,3196
14,3196
133,3197
32,3197
43,3198
118,3198
140,3199
34,3199
121,3200
130,3200
29,3201
143,3201
46,3202
40,3202
53,3203
132,3203
125,3204
12,3204
60,3205
126,3205
90,3206
61,3206
100,3207
28,3207
59,3208
147,3208
53,3209
114,3209
50,3210
76,3210
79,3211
143,3211
53,3212
47,3212
9,3213
23,3213
80,3214
142,3214
34,3215
118,3215
74,3216
48,3216
115,3217
57,3217
49,3218
35,3218
82,3219
20,3219
119,3220
39,3220
132,3221
53,3221
52,3222
78,3222
11,3223
55,3223
95,3224
62,3224
12,3225
75,3225
113,3226
110,3226
111,3227
49,3227
43,3228
24,3228
114,3229
61,3229
18,3230
120,3230
110,3231
95,3231
5,3232
4,3232
147,3233
60,3233
7,3234
113,3234
56,3235
137,3235
113,3236
54,3236
54,3237
91,3237
76,3238
51,3238
75,3239
84,3239
98,3240
128,3240
95,3241
30,3241
38,3242
135,3242
59,3243
27,3243
38,3244
108,3244
57,3245
44,3245
117,3246
63,3246
79,3247
33,3247
114,3248
9,3248
88,3249
36,3249
63,3250
6,3250
1,3251
109,3251
134,3252
18,3252
3,3253
126,3253
48,3254
90,3254
138,3255
95,3255
63,3256
32,3256
145,3257
143,3257
148,3258
33,3258
105,3259
119,3259
121,3260
135,3260
6,3261
50,3261
48,3262
71,3262
68,3263
22,3263
28,3264
105,3264
50,3265
88,3265
27,3266
84,3266
148,3267
119,3267
18,3268
17,3268
121,3269
72,3269
11,3270
112,3270
40,3271
142,3271
38,3272
147,3272
145,3273
55,3273
28,3274
2,3274
50,3275
49,3275
56,3276
53,3276
41,3277
119,3277
58,3278
132,3278
124,3279
78,3279
124,3280
61,3280
119,3281
109,3281
111,3282
50,3282
109,3283
85,3283
95,3284
25,3284
6,3285
115,3285
93,3286
19,3286
52,3287
50,3287
40,3288
39,3288
22,3289
77,3289
65,3290
81,3290
79,3291
86,3291
105,3292
118,3292
20,3293
87,3293
26,3294
97,3294
84,3295
76,3295
132,3296
116,3296
46,3297
34,3297
140,3298
95,3298
124,3299
99,3299
8,3300
146,3300
135,3301
49,3301
147,3302
146,3302
129,3303
44,3303
120,3304
100,3304
26,3305
114,3305
6,3306
84,3306
83,3307
17,3307
11,3308
82,3308
43,3309
96,3309
25,3310
87,3310
22,3311
123,3311
44,3312
45,3312
2,3313
125,3313
62,3314
120,3314
21,3315
110,3315
59,3316
132,3316
32,3317
5,3317
15,3318
45,3318
67,3319
136,3319
24,3320
145,3320
61,3321
59,3321
97,3322
77,3322
85,3323
122,3323
146,3324
44,3324
115,3325
100,3325
89,3326
115,3326
60,3327
49,3327
2,3328
138,3328
85,3329
31,3329
109,3330
142,3330
124,3331
73,3331
95,3332
136,3332
2,3333
97,3333
119,3334
100,3334
33,3335
78,3335
143,3336
100,3336
6,3337
63,3337
26,3338
96,3338
123,3339
139,3339
27,3340
4,3340
50,3341
29,3341
30,3342
27,3342
88,3343
57,3343
74,3344
71,3344
95,3345
90,3345
86,3346
46,3346
82,3347
31,3347
115,3348
81,3348
101,3349
92,3349
26,3350
123,3350
126,3351
117,3351
13,3352
44,3352
26,3353
105,3353
89,3354
27,3354
43,3355
116,3355
35,3356
45,3356
37,3357
121,3357
50,3358
69,3358
144,3359
118,3359
2,3360
105,3360
89,3361
8,3361
128,3362
126,3362
113,3363
114,3363
139,3364
82,3364
83,3365
126,3365
88,3366
46,3366
11,3367
40,3367
103,3368
2,3368
47,3369
87,3369
59,3370
24,3370
133,3371
130,3371
5,3372
140,3372
121,3373
91,3373
45,3374
123,3374
65,3375
73,3375
104,3376
29,3376
139,3377
20,3377
38,3378
120,3378
126,3379
30,3379
104,3380
57,3380
119,3381
102,3381
140,3382
116,3382
110,3383
112,3383
119,3384
109,3384
46,3385
40,3385
45,3386
26,3386
52,3387
110,3387
122,3388
93,3388
147,3389
62,3389
51,3390
70,3390
28,3391
137,3391
110,3392
93,3392
16,3393
47,3393
84,3394
78,3394
28,3395
78,3395
115,3396
46,3396
40,3397
108,3397
71,3398
32,3398
29,3399
71,3399
15,3400
32,3400
126,3401
125,3401
35,3402
21,3402
3,3403
123,3403
26,3404
69,3404
27,3405
141,3405
15,3406
116,3406
137,3407
95,3407
10,3408
84,3408
90,3409
33,3409
42,3410
100,3410
137,3411
97,3411
76,3412
61,3412
116,3413
37,3413
47,3414
79,3414
31,3415
93,3415
148,3416
108,3416
23,3417
139,3417
139,3418
12,3418
89,3419
43,3419
98,3420
7,3420
63,3421
96,3421
144,3422
30,3422
114,3423
115,3423
119,3424
50,3424
88,3425
74,3425
100,3426
27,3426
4,3427
108,3427
53,3428
22,3428
122,3429
81,3429
75,3430
130,3430
141,3431
118,3431
106,3432
33,3432
15,3433
125,3433
148,3434
86,3434
15,3435
117,3435
97,3436
109,3436
121,3437
43,3437
72,3438
128,3438
77,3439
32,3439
37,3440
40,3440
119,3441
104,3441
125,3442
95,3442
13,3443
52,3443
70,3444
124,3444
28,3445
138,3445
48,3446
65,3446
24,3447
106,3447
123,3448
117,3448
69,3449
81,3449
66,3450
91,3450
73,3451
124,3451
104,3452
38,3452
121,3453
97,3453
71,3454
66,3454
2,3455
142,3455
25,3456
67,3456
42,3457
57,3457
107,3458
83,3458
129,3459
96,3459
120,3460
6,3460
14,3461
27,3461
128,3462
146,3462
20,3463
15,3463
103,3464
7,3464
82,3465
115,3465
124,3466
61,3466
36,3467
76,3467
77,3468
59,3468
55,3469
122,3469
129,3470
102,3470
105,3471
20,3471
29,3472
141,3472
50,3473
51,3473
71,3474
23,3474
59,3475
74,3475
98,3476
27,3476
127,3477
103,3477
15,3478
5,3478
3,3479
10,3479
140,3480
7,3480
114,3481
37,3481
52,3482
127,3482
128,3483
94,3483
115,3484
32,3484
22,3485
62,3485
40,3486
95,3486
34,3487
139,3487
59,3488
21,3488
100,3489
78,3489
66,3490
35,3490
96,3491
91,3491
85,3492
75,3492
119,3493
8,3493
73,3494
118,3494
82,3495
118,3495
47,3496
99,3496
24,3497
54,3497
32,3498
122,3498
118,3499
58,3499
15,3500
62,3500
20,3501
21,3501
73,3502
33,3502
22,3503
47,3503
146,3504
99,3504
8,3505
29,3505
53,3506
54,3506
80,3507
70,3507
117,3508
97,3508
36,3509
77,3509
103,3510
35,3510
65,3511
12,3511
111,3512
125,3512
59,3513
14,3513
105,3514
29,3514
111,3515
34,3515
129,3516
108,3516
33,3517
16,3517
1,3518
34,3518
55,3519
145,3519
98,3520
104,3520
64,3521
144,3521
76,3522
86,3522
97,3523
139,3523
39,3524
29,3524
7,3525
113,3525
141,3526
88,3526
10,3527
128,3527
62,3528
141,3528
109,3529
41,3529
135,3530
71,3530
89,3531
54,3531
146,3532
113,3532
111,3533
21,3533
73,3534
129,3534
92,3535
141,3535
77,3536
99,3536
76,3537
133,3537
106,3538
31,3538
16,3539
137,3539
23,3540
77,3540
33,3541
65,3541
98,3542
17,3542
7,3543
119,3543
42,3544
137,3544
10,3545
56,3545
5,3546
42,3546
88,3547
70,3547
85,3548
61,3548
67,3549
39,3549
96,3550
86,3550
120,3551
71,3551
62,3552
131,3552
114,3553
13,3553
134,3554
88,3554
88,3555
99,3555
85,3556
122,3556
145,3557
22,3557
98,3558
26,3558
31,3559
84,3559
51,3560
71,3560
28,3561
36,3561
115,3562
38,3562
105,3563
91,3563
81,3564
32,3564
9,3565
80,3565
17,3566
113,3566
35,3567
19,3567
101,3568
99,3568
100,3569
35,3569
1,3570
147,3570
88,3571
28,3571
24,3572
1,3572
27,3573
39,3573
140,3574
30,3574
36,3575
72,3575
77,3576
19,3576
118,3577
133,3577
55,3578
81,3578
138,3579
11,3579
69,3580
72,3580
9,3581
8,3581
10,3582
2,3582
124,3583
122,3583
87,3584
34,3584
143,3585
61,3585
62,3586
29,3586
57,3587
106,3587
2,3588
121,3588
119,3589
121,3589
97,3590
124,3590
43,3591
78,3591
88,3592
49,3592
133,3593
7,3593
128,3594
102,3594
97,3595
103,3595
137,3596
88,3596
29,3597
85,3597
137,3598
35,3598
48,3599
20,3599
89,3600
121,3600
101,3601
70,3601
116,3602
104,3602
37,3603
5,3603
104,3604
75,3604
81,3605
47,3605
99,3606
47,3606
55,3607
11,3607
2,3608
8,3608
18,3609
20,3609
7,3610
65,3610
37,3611
62,3611
16,3612
115,3612
66,3613
39,3613
144,3614
125,3614
124,3615
32,3615
60,3616
107,3616
82,3617
148,3617
58,3618
46,3618
37,3619
119,3619
59,3620
148,3620
53,3621
76,3621
37,3622
79,3622
97,3623
26,3623
34,3624
52,3624
89,3625
68,3625
22,3626
66,3626
136,3627
49,3627
44,3628
82,3628
121,3629
87,3629
58,3630
83,3630
26,3631
57,3631
84,3632
117,3632
72,3633
118,3633
81,3634
60,3634
122,3635
58,3635
26,3636
18,3636
80,3637
144,3637
128,3638
34,3638
60,3639
33,3639
53,3640
122,3640
125,3641
139,3641
107,3642
90,3642
27,3643
111,3643
108,3644
100,3644
146,3645
7,3645
32,3646
102,3646
103,3647
25,3647
10,3648
125,3648
102,3649
32,3649
69,3650
55,3650
14,3651
104,3651
62,3652
144,3652
70,3653
102,3653
98,3654
31,3654
122,3655
118,3655
14,3656
10,3656
119,3657
92,3657
95,3658
126,3658
17,3659
1,3659
53,3660
57,3660
13,3661
13,3661
88,3662
148,3662
38,3663
100,3663
112,3664
96,3664
55,3665
71,3665
58,3666
12,3666
107,3667
81,3667
7,3668
141,3668
2,3669
96,3669
136,3670
135,3670
39,3671
137,3671
28,3672
12,3672
85,3673
43,3673
37,3674
52,3674
123,3675
82,3675
4,3676
113,3676
59,3677
62,3677
70,3678
58,3678
91,3679
140,3679
39,3680
83,3680
75,3681
72,3681
58,3682
67,3682
8,3683
143,3683
133,3684
119,3684
72,3685
16,3685
95,3686
146,3686
39,3687
9,3687
89,3688
91,3688
48,3689
81,3689
7,3690
47,3690
132,3691
38,3691
112,3692
131,3692
94,3693
97,3693
80,3694
112,3694
93,3695
32,3695
40,3696
148,3696
60,3697
38,3697
83,3698
141,3698
24,3699
82,3699
137,3700
80,3700
44,3701
2,3701
124,3702
50,3702
106,3703
39,3703
7,3704
24,3704
139,3705
135,3705
11,3706
17,3706
7,3707
115,3707
40,3708
112,3708
107,3709
8,3709
6,3710
15,3710
110,3711
77,3711
57,3712
9,3712
84,3713
44,3713
30,3714
39,3714
143,3715
101,3715
95,3716
57,3716
138,3717
20,3717
114,3718
6,3718
12,3719
56,3719
6,3720
17,3720
71,3721
60,3721
101,3722
87,3722
71,3723
145,3723
35,3724
111,3724
5,3725
21,3725
25,3726
34,3726
108,3727
27,3727
8,3728
60,3728
130,3729
89,3729
92,3730
114,3730
89,3731
59,3731
134,3732
123,3732
103,3733
99,3733
1,3734
100,3734
139,3735
11,3735
83,3736
105,3736
2,3737
22,3737
129,3738
97,3738
60,3739
50,3739
3,3740
122,3740
71,3741
28,3741
42,3742
145,3742
20,3743
15,3743
1,3744
97,3744
80,3745
52,3745
28,3746
77,3746
28,3747
120,3747
122,3748
101,3748
63,3749
107,3749
22,3750
1,3750
39,3751
36,3751
128,3752
97,3752
36,3753
64,3753
147,3754
80,3754
145,3755
7,3755
139,3756
80,3756
43,3757
113,3757
53,3758
100,3758
61,3759
139,3759
93,3760
51,3760
102,3761
27,3761
24,3762
109,3762
78,3763
137,3763
54,3764
11,3764
109,3765
53,3765
18,3766
78,3766
117,3767
53,3767
19,3768
50,3768
41,3769
37,3769
23,3770
78,3770
8,3771
41,3771
42,3772
111,3772
83,3773
51,3773
32,3774
78,3774
20,3775
93,3775
17,3776
103,3776
124,3777
48,3777
94,3778
142,3778
87,3779
56,3779
50,3780
144,3780
71,3781
55,3781
53,3782
145,3782
73,3783
142,3783
74,3784
27,3784
13,3785
77,3785
22,3786
128,3786
136,3787
131,3787
90,3788
38,3788
136,3789
141,3789
64,3790
135,3790
26,3791
116,3791
95,3792
36,3792
14,3793
128,3793
124,3794
86,3794
36,3795
51,3795
148,3796
9,3796
109,3797
116,3797
26,3798
67,3798
86,3799
124,3799
41,3800
134,3800
94,3801
12,3801
17,3802
29,3802
63,3803
67,3803
81,3804
64,3804
131,3805
58,3805
33,3806
111,3806
16,3807
55,3807
101,3808
119,3808
47,3809
74,3809
78,3810
21,3810
30,3811
91,3811
56,3812
8,3812
119,3813
80,3813
6,3814
29,3814
43,3815
115,3815
106,3816
109,3816
121,3817
113,3817
99,3818
64,3818
137,3819
78,3819
18,3820
123,3820
52,3821
115,3821
141,3822
93,3822
35,3823
88,3823
127,3824
122,3824
57,3825
88,3825
112,3826
133,3826
112,3827
100,3827
4,3828
143,3828
114,3829
129,3829
139,3830
40,3830
9,3831
77,3831
10,3832
136,3832
14,3833
40,3833
85,3834
113,3834
53,3835
17,3835
71,3836
138,3836
53,3837
44,3837
31,3838
4,3838
147,3839
18,3839
136,3840
84,3840
28,3841
109,3841
117,3842
128,3842
145,3843
43,3843
87,3844
33,3844
122,3845
19,3845
25,3846
56,3846
30,3847
65,3847
116,3848
121,3848
75,3849
115,3849
80,3850
134,3850
135,3851
60,3851
13,3852
30,3852
57,3853
60,3853
27,3854
120,3854
99,3855
69,3855
32,3856
24,3856
108,3857
41,3857
39,3858
73,3858
144,3859
147,3859
20,3860
148,3860
131,3861
138,3861
10,3862
138,3862
89,3863
12,3863
82,3864
75,3864
28,3865
148,3865
88,3866
107,3866
12,3867
107,3867
4,3868
128,3868
74,3869
126,3869
76,3870
57,3870
109,3871
41,3871
13,3872
18,3872
113,3873
37,3873
98,3874
36,3874
115,3875
109,3875
107,3876
17,3876
133,3877
26,3877
142,3878
115,3878
97,3879
33,3879
138,3880
129,3880
128,3881
15,3881
29,3882
10,3882
58,3883
48,3883
132,3884
124,3884
146,3885
28,3885
100,3886
122,3886
51,3887
78,3887
144,3888
52,3888
51,3889
108,3889
27,3890
35,3890
29,3891
91,3891
118,3892
38,3892
109,3893
37,3893
133,3894
102,3894
142,3895
46,3895
135,3896
39,3896
17,3897
45,3897
121,3898
135,3898
65,3899
73,3899
12,3900
10,3900
45,3901
10,3901
115,3902
20,3902
135,3903
67,3903
90,3904
139,3904
93,3905
137,3905
140,3906
141,3906
9,3907
47,3907
67,3908
25,3908
55,3909
44,3909
144,3910
43,3910
102,3911
138,3911
56,3912
4,3912
19,3913
114,3913
64,3914
24,3914
6,3915
117,3915
129,3916
45,3916
64,3917
22,3917
80,3918
72,3918
118,3919
1,3919
46,3920
22,3920
34,3921
69,3921
24,3922
83,3922
36,3923
100,3923
130,3924
39,3924
97,3925
113,3925
142,3926
54,3926
24,3927
82,3927
40,3928
117,3928
25,3929
121,3929
128,3930
141,3930
43,3931
86,3931
135,3932
13,3932
117,3933
66,3933
98,3934
108,3934
114,3935
118,3935
20,3936
138,3936
4,3937
100,3937
3,3938
94,3938
62,3939
131,3939
21,3940
24,3940
136,3941
32,3941
23,3942
79,3942
11,3943
135,3943
85,3944
12,3944
59,3945
23,3945
62,3946
78,3946
118,3947
126,3947
77,3948
53,3948
44,3949
39,3949
25,3950
109,3950
147,3951
3,3951
7,3952
65,3952
5,3953
98,3953
2,3954
63,3954
121,3955
54,3955
73,3956
99,3956
5,3957
44,3957
57,3958
141,3958
120,3959
18,3959
128,3960
121,3960
63,3961
127,3961
17,3962
53,3962
77,3963
120,3963
131,3964
86,3964
129,3965
44,3965
38,3966
39,3966
16,3967
123,3967
35,3968
87,3968
28,3969
58,3969
102,3970
95,3970
87,3971
30,3971
144,3972
53,3972
56,3973
82,3973
31,3974
33,3974
72,3975
24,3975
16,3976
18,3976
5,3977
114,3977
13,3978
74,3978
52,3979
85,3979
46,3980
27,3980
137,3981
145,3981
38,3982
20,3982
43,3983
12,3983
8,3984
45,3984
49,3985
135,3985
42,3986
55,3986
10,3987
138,3987
88,3988
107,3988
75,3989
122,3989
34,3990
65,3990
30,3991
126,3991
52,3992
15,3992
87,3993
9,3993
36,3994
142,3994
126,3995
146,3995
137,3996
1,3996
64,3997
31,3997
109,3998
42,3998
98,3999
33,3999
26,4000
109,4000
29,4001
60,4001
31,4002
86,4002
147,4003
94,4003
124,4004
101,4004
32,4005
44,4005
107,4006
58,4006
3,4007
19,4007
129,4008
1,4008
59,4009
145,4009
18,4010
135,4010
14,4011
120,4011
81,4012
106,4012
139,4013
117,4013
54,4014
57,4014
16,4015
81,4015
132,4016
148,4016
61,4017
15,4017
107,4018
48,4018
99,4019
17,4019
24,4020
2,4020
32,4021
66,4021
16,4022
38,4022
140,4023
51,4023
130,4024
139,4024
42,4025
1,4025
75,4026
68,4026
106,4027
104,4027
130,4028
110,4028
18,4029
117,4029
147,4030
20,4030
99,4031
72,4031
35,4032
51,4032
37,4033
74,4033
71,4034
120,4034
132,4035
105,4035
65,4036
118,4036
64,4037
119,4037
117,4038
48,4038
91,4039
113,4039
46,4040
36,4040
141,4041
55,4041
7,4042
34,4042
19,4043
65,4043
114,4044
26,4044
55,4045
132,4045
99,4046
2,4046
63,4047
12,4047
66,4048
113,4048
60,4049
24,4049
10,4050
8,4050
18,4051
93,4051
12,4052
7,4052
42,4053
84,4053
60,4054
27,4054
138,4055
127,4055
47,4056
83,4056
139,4057
87,4057
8,4058
112,4058
57,4059
93,4059
148,4060
81,4060
9,4061
68,4061
81,4062
73,4062
144,4063
19,4063
19,4064
62,4064
139,4065
137,4065
15,4066
45,4066
139,4067
32,4067
72,4068
137,4068
23,4069
36,4069
14,4070
124,4070
86,4071
42,4071
4,4072
25,4072
39,4073
9,4073
25,4074
60,4074
69,4075
65,4075
57,4076
114,4076
113,4077
139,4077
114,4078
98,4078
61,4079
29,4079
116,4080
97,4080
46,4081
36,4081
44,4082
125,4082
59,4083
4,4083
140,4084
96,4084
104,4085
109,4085
131,4086
56,4086
125,4087
101,4087
131,4088
117,4088
135,4089
46,4089
74,4090
83,4090
137,4091
133,4091
68,4092
12,4092
116,4093
95,4093
131,4094
31,4094
51,4095
26,4095
22,4096
60,4096
115,4097
81,4097
46,4098
116,4098
92,4099
20,4099
11,4100
83,4100
35,4101
14,4101
53,4102
69,4102
125,4103
96,4103
95,4104
26,4104
81,4105
106,4105
47,4106
95,4106
108,4107
54,4107
56,4108
130,4108
134,4109
94,4109
91,4110
140,4110
60,4111
15,4111
57,4112
142,4112
31,4113
89,4113
96,4114
109,4114
23,4115
135,4115
132,4116
126,4116
98,4117
46,4117
113,4118
26,4118
32,4119
20,4119
121,4120
35,4120
9,4121
127,4121
73,4122
65,4122
49,4123
13,4123
146,4124
119,4124
33,4125
21,4125
2,4126
107,4126
104,4127
77,4127
107,4128
86,4128
113,4129
146,4129
13,4130
130,4130
9,4131
40,4131
94,4132
115,4132
130,4133
141,4133
112,4134
54,4134
105,4135
109,4135
21,4136
143,4136
53,4137
118,4137
87,4138
82,4138
19,4139
115,4139
98,4140
52,4140
37,4141
52,4141
46,4142
63,4142
12,4143
89,4143
24,4144
59,4144
49,4145
120,4145
113,4146
52,4146
139,4147
84,4147
113,4148
122,4148
142,4149
8,4149
130,4150
74,4150
61,4151
60,4151
40,4152
92,4152
124,4153
145,4153
138,4154
111,4154
131,4155
13,4155
41,4156
86,4156
10,4157
94,4157
22,4158
62,4158
135,4159
40,4159
144,4160
31,4160
28,4161
26,4161
52,4162
80,4162
78,4163
91,4163
70,4164
20,4164
49,4165
139,4165
47,4166
8,4166
138,4167
123,4167
37,4168
3,4168
44,4169
147,4169
57,4170
9,4170
137,4171
14,4171
52,4172
8,4172
82,4173
75,4173
64,4174
94,4174
46,4175
3,4175
43,4176
55,4176
119,4177
128,4177
108,4178
31,4178
91,4179
109,4179
119,4180
71,4180
118,4181
39,4181
23,4182
3,4182
2,4183
24,4183
3,4184
95,4184
84,4185
148,4185
36,4186
137,4186
56,4187
16,4187
125,4188
127,4188
35,4189
22,4189
87,4190
17,4190
36,4191
39,4191
13,4192
15,4192
30,4193
45,4193
28,4194
97,4194
102,4195
76,4195
6,4196
132,4196
143,4197
96,4197
91,4198
46,4198
102,4199
56,4199
44,4200
48,4200
41,4201
11,4201
107,4202
77,4202
3,4203
105,4203
79,4204
113,4204
21,4205
92,4205
42,4206
54,4206
19,4207
28,4207
105,4208
10,4208
101,4209
36,4209
47,4210
90,4210
117,4211
139,4211
146,4212
28,4212
118,4213
73,4213
50,4214
131,4214
18,4215
25,4215
21,4216
89,4216
9,4217
39,4217
14,4218
78,4218
124,4219
45,4219
134,4220
87,4220
36,4221
34,4221
14,4222
70,4222
30,4223
78,4223
26,4224
2,4224
98,4225
91,4225
62,4226
1,4226
109,4227
130,4227
42,4228
49,4228
10,4229
36,4229
11,4230
127,4230
129,4231
66,4231
145,4232
90,4232
126,4233
3,4233
31,4234
125,4234
64,4235
60,4235
110,4236
75,4236
144,4237
15,4237
143,4238
17,4238
89,4239
143,4239
78,4240
127,4240
142,4241
121,4241
35,4242
70,4242
38,4243
41,4243
116,4244
119,4244
130,4245
73,4245
147,4246
79,4246
96,4247
20,4247
6,4248
83,4248
4,4249
82,4249
61,4250
105,4250
70,4251
117,4251
97,4252
75,4252
3,4253
34,4253
118,4254
134,4254
42,4255
5,4255
49,4256
111,4256
78,4257
83,4257
92,4258
122,4258
85,4259
126,4259
132,4260
40,4260
79,4261
79,4261
4,4262
90,4262
136,4263
118,4263
50,4264
33,4264
88,4265
147,4265
146,4266
126,4266
36,4267
49,4267
130,4268
1,4268
139,4269
24,4269
46,4270
75,4270
55,4271
43,4271
14,4272
68,4272
29,4273
135,4273
9,4274
28,4274
14,4275
99,4275
76,4276
91,4276
13,4277
117,4277
72,4278
126,4278
3,4279
126,4279
9,4280
98,4280
40,4281
96,4281
121,4282
96,4282
3,4283
41,4283
30,4284
123,4284
87,4285
95,4285
108,4286
121,4286
14,4287
19,4287
16,4288
128,4288
118,4289
12,4289
68,4290
35,4290
72,4291
63,4291
21,4292
57,4292
110,4293
85,4293
43,4294
87,4294
80,4295
95,4295
5,4296
104,4296
26,4297
44,4297
63,4298
41,4298
84,4299
42,4299
82,4300
107,4300
101,4301
10,4301
133,4302
120,4302
45,4303
5,4303
141,4304
8,4304
36,4305
67,4305
100,4306
60,4306
65,4307
32,4307
60,4308
131,4308
137,4309
121,4309
45,4310
52,4310
147,4311
67,4311
16,4312
123,4312
36,4313
43,4313
28,4314
84,4314
109,4315
70,4315
68,4316
39,4316
100,4317
82,4317
35,4318
100,4318
43,4319
11,4319
43,4320
131,4320
13,4321
122,4321
14,4322
62,4322
14,4323
34,4323
70,4324
30,4324
127,4325
128,4325
20,4326
55,4326
145,4327
65,4327
80,4328
50,4328
130,4329
97,4329
19,4330
147,4330
36,4331
105,4331
118,4332
111,4332
139,4333
71,4333
46,4334
100,4334
77,4335
91,4335
22,4336
29,4336
48,4337
46,4337
32,4338
85,4338
1,4339
113,4339
145,4340
22,4340
125,4341
138,4341
4,4342
6,4342
29,4343
121,4343
131,4344
116,4344
10,4345
31,4345
107,4346
51,4346
31,4347
55,4347
111,4348
84,4348
139,4349
106,4349
23,4350
37,4350
51,4351
54,4351
72,4352
100,4352
43,4353
85,4353
137,4354
115,4354
49,4355
81,4355
37,4356
102,4356
104,4357
20,4357
137,4358
2,4358
145,4359
73,4359
145,4360
125,4360
125,4361
110,4361
11,4362
136,4362
120,4363
51,4363
112,4364
22,4364
3,4365
99,4365
102,4366
67,4366
137,4367
46,4367
30,4368
81,4368
18,4369
121,4369
112,4370
32,4370
78,4371
118,4371
47,4372
15,4372
53,4373
119,4373
3,4374
148,4374
69,4375
104,4375
82,4376
134,4376
66,4377
57,4377
62,4378
144,4378
83,4379
53,4379
132,4380
104,4380
101,4381
22,4381
129,4382
144,4382
2,4383
31,4383
94,4384
96,4384
147,4385
49,4385
108,4386
146,4386
71,4387
90,4387
133,4388
22,4388
8,4389
56,4389
137,4390
67,4390
130,4391
26,4391
47,4392
91,4392
123,4393
22,4393
118,4394
78,4394
61,4395
80,4395
31,4396
64,4396
47,4397
